id,created_at,text
643516286505517056,2015-09-14 20:06:53,I don't create complex marine ecosystems in your toilets so please don't dump shit in My oceans.
641676534131097600,2015-09-09 18:16:22,I'm up in heaven watching the #AppleEvent with Steve Jobs. Kidding! Steve's not here.
641400677797773312,2015-09-09 00:00:12,"Venus and Serena Williams have combined for 28 Grand Slam titles. To put that in perspective, you and your sister have 0 Grand Slam titles."
641345182068162564,2015-09-08 20:19:41,The people who have total faith in Me tend to be the ones I have no faith in whatsoever.
641011974596198401,2015-09-07 22:15:38,In a minute I'm going to turn the universe off and then back on again. Apologies for the inconvenience.
640648126575996928,2015-09-06 22:09:50,Wrong. I'm not married. I'm a single Dad. http://t.co/z5I5s8n7LN
640642178071465984,2015-09-06 21:46:12,"No, no, no, no, no, no, and what the fuck does that last one even MEAN? http://t.co/VYjXoUMin3"
640198368313020416,2015-09-05 16:22:39,"Sorry, Tim. There’s only so much even I can do. https://t.co/G4eiZCNWnQ"
639892679040626689,2015-09-04 20:07:57,You will all die.
639202330508959744,2015-09-02 22:24:46,People continue to be the worst.
639101315667267584,2015-09-02 15:43:22,Life is a good way to keep busy while waiting to die.
638822941585616897,2015-09-01 21:17:12,Most of you were mistakes.
638807272299167744,2015-09-01 20:14:56,RT @StarTalkRadio: If you haven’t heard the Extended Classic version of @neiltyson’s “A Conversation with God” you can listen here: https:/…
638777328294825985,2015-09-01 18:15:57,"To answer the two obvious questions: 
1. No, I did not give her the authority.
2. Yes, she's a closet lesbian. https://t.co/bH3sDr7W1y"
638282262165917696,2015-08-31 09:28:44,Everybody retweet this. I'll explain later.
638191611046789120,2015-08-31 03:28:31,"America, I cannot in good conscience bless you anymore."
638186474740031488,2015-08-31 03:08:07,Kanye vs. Trump is exactly what America deserves.
638179841142038532,2015-08-31 02:41:45,I have a @kanyewest complex.
637794082568433664,2015-08-30 01:08:53,For the next 24 hours all fornication is sin-free. I know it's against policy but you need it so badly it's pathetic.
637316899336880128,2015-08-28 17:32:44,You are 100% biodegradable.
637311841220165632,2015-08-28 17:12:38,"Yes, I had an account on Ashley Madison. Yes, I fooled around with other universes. But I didn’t Bang any of them."
636553167933542400,2015-08-26 14:57:56,"Prepare thyself, Los Angeles. God is coming. And this time… he’s Sean Hayes. https://t.co/Z9PkkYbCGv"
635572899944919048,2015-08-23 22:02:42,I have no plan.
635493904834412545,2015-08-23 16:48:48,If Donald Trump becomes President I’m moving to another universe.
632991522179321856,2015-08-16 19:05:13,Wrong. And I don't not have grammar neither. http://t.co/pRfpez3mTK
628990227831394304,2015-08-05 18:05:31,"I'm proud of you, humanity. I used to flood the earth. Now you do it on your own."
628382258013974528,2015-08-04 01:49:39,Boobs are My masterpiece.
626226060498214912,2015-07-29 03:01:42,"It's easy for you to assume the guy who shot #CecilTheLion has a small penis, but I'm God, and I KNOW he does."
625727508931940352,2015-07-27 18:00:38,Humanity is an epic fail.
624430438774214656,2015-07-24 04:06:32,Once you realize nothing makes sense it all makes sense.
624388305484845056,2015-07-24 01:19:07,Sorry folks. You’re stuck on Earth 1.0. #NoUpgradePossible
624272416433434625,2015-07-23 17:38:37,"Deep down in your soul, you need more money."
622513119856717824,2015-07-18 21:07:48,There is not a single human being on earth that’s as good at anything as Donald Trump is good at being an asshole.
621820128896749568,2015-07-16 23:14:06,"Saying ""guns don't kill people"" is like saying ""defibrillators don't save people""."
621307041483591680,2015-07-15 13:15:16,"Attention: Due to maintenance, the laws of physics will be suspended from 11pm to 6am this evening. We apologize for the inconvenience."
620754340995686400,2015-07-14 00:39:02,In America anybody can grow up to believe I want them to be President.
620700122687500288,2015-07-13 21:03:35,Who wins in a fight between Donald Trump and El Chapo? Everyone.
620671029765996544,2015-07-13 19:07:59,"Yes, Scott. Running for president is the first part of ""My plan for you"". The second part: your humiliating defeat. http://t.co/zN2obSpJsb"
620268175775543296,2015-07-12 16:27:11,I can't believe I lost Wimbledon.
620129951115710464,2015-07-12 07:17:56,Retweet this for a sin-free masturbation.
619204702077616128,2015-07-09 18:01:19,Just because other people are assholes doesn't mean you're not also an asshole.
618978322085715968,2015-07-09 03:01:46,Greece owes Europe some money. Europe owes Greece Western civilization. Call it even?
617264940139855872,2015-07-04 09:33:24,"""All men are created equal."" - A man who owned 600 other men.

Happy 4th of July!"
616686484586897408,2015-07-02 19:14:50,Standing up for what you believe isn't a virtue if what you believe in is awful.
616275009070321665,2015-07-01 15:59:46,"Happy #CanadaDay to the world's Ned Flanders who shares a 3,000-mile border with Homer Simpson."
614802836849852416,2015-06-27 14:29:53,The right to be wrong is not an excuse to be wrong.
614612432284221440,2015-06-27 01:53:17,"""Whenever the rainbow appears, I will see it and remember My everlasting covenant with all creatures on the earth.” http://t.co/J9sEvwHjix"
614536582092181504,2015-06-26 20:51:53,What would Jesus do? Officiate a gay marriage. And then cater it using only a loaf and a fish.
614450318231908353,2015-06-26 15:09:06,If the Founding Fathers were alive today they'd all start marrying each other.
614444958523727872,2015-06-26 14:47:48,Gay weddings for everybody!
613854157984956416,2015-06-24 23:40:10,All male gunowners have small penises. All female gunowners also have small penises. Please RT this so they know.
613545782726098944,2015-06-24 03:14:48,"People say the Confederate flag is a symbol of slavery, racism and oppression, but it’s also a symbol of getting your ass kicked."
613130127489150976,2015-06-22 23:43:08,Walmart announcing it's removing Confederate flag merchandise from its stores is the most depressing civil-rights triumph of all time.
613083734196129792,2015-06-22 20:38:47,Congratulations to South Carolina for moving boldly forward into the late nineteenth century.
612684811325419520,2015-06-21 18:13:36,It's tough being a single Dad.
611552484373368832,2015-06-18 15:14:09,"Dylann Roof has the same ""mental illness"" that millions and millions of white Americans have had for 400 years."
611385475329163264,2015-06-18 04:10:30,What is wrong with you?
610971885874970625,2015-06-17 00:47:03,RT @WNYC: First there was @TheTweetofGod. Then it became a Broadway hit. |via @sideshow http://t.co/X7YO98H2WA http://t.co/76G1lwzKIR
610952100902629376,2015-06-16 23:28:26,"Donald Trump is the kind of asshole other assholes look at and say ""Now THERE'S an asshole."""
610296415789527040,2015-06-15 04:02:58,Retweet this and I'll send you a direwolf.
609942701681696769,2015-06-14 04:37:26,"Watching ""Jurassic World"" really made Me nostalgic for the era between day six of Creation and Noah's Ark, when they lived."
609932748979986432,2015-06-14 03:57:54,"I created skin to hold you together, not tear you apart."
609853862883692544,2015-06-13 22:44:26,"For your continued support, @AaronRodgers12, I make this prediction for Super Bowl L: Packers 91, Patriots -14."
608502832392617985,2015-06-10 05:15:55,Update: people are still stupid.
607372274534981633,2015-06-07 02:23:29,The critics are unanimous! Except for a couple! Who aren’t included! For obvious reasons! @ActOfGodBway #AnActOfGod http://t.co/k6NLrUccVL
607297806466838528,2015-06-06 21:27:34,100% wrong. http://t.co/sC56J55GwV
607032509788884992,2015-06-06 03:53:23,"To those of you taking the SATs tomorrow: BCCDECDABBCDEABCDEEBBCEBADEBCDEACBDEACBEDACBCAD. 
I damn well better see you in church on Sunday."
606292437267443712,2015-06-04 02:52:36,"I'm telling you: I will NOT let the
Stanley Cup go to friggin' Tampa Bay. #GoHawks #StanleyCupFinals"
606278720089759745,2015-06-04 01:58:05,"""Jim Bob Duggar: 'God Has Forgiven Josh'."" No I haven't. He's going to hell, just like you."
605802786165420032,2015-06-02 18:26:54,Sepp Blatter is retiring to spend more time with his money.
605550058986041345,2015-06-02 01:42:39,Sometimes I love you so much I want to kill you all just to bring you here and hug you.
605517707392520193,2015-06-01 23:34:06,For the record I made women from men before it was cool.
605311576762163200,2015-06-01 09:55:00,I created the universe on a Monday and Mondays have sucked ever since.
604840991011573760,2015-05-31 02:45:04,Church is a waste of time.
604750305545363456,2015-05-30 20:44:43,The laws of physics I created do not apply to Lionel Messi.
604646715774377984,2015-05-30 13:53:05,"Sure, Frank. How's next Wednesday look? https://t.co/eFeezgWAPt"
604342411687395328,2015-05-29 17:43:53,"Evil people often find great success their entire lives, then die completely unrepentant and completely unpunished. Sorry 'bout that."
604338675409788928,2015-05-29 17:29:02,"Sepp aside, asshole."
604295801943236608,2015-05-29 14:38:41,"RT @nytimesarts: Review: If God were as adorable as Jim Parsons, perhaps more of us would mind our morals http://t.co/7nQ7cCJlFr http://t.c…"
603896633277943808,2015-05-28 12:12:31,"RT @playbill: God opens on Broadway tonight! #AnActofGod
http://t.co/Nn0gmEgYuX http://t.co/OnyArwIgtn"
603652098010574849,2015-05-27 20:00:50,"RT @WBUR: Comedy writer David Javerbaum brings @TheTweetOfGod to #Broadway, starring Jim Parsons: http://t.co/eSUyCquFo4 http://t.co/cOlyeX…"
603559485907558400,2015-05-27 13:52:49,"Only America could bring the force of impartial justice to FIFA, because it's the only country on earth that doesn't care about football."
603390833480589313,2015-05-27 02:42:39,"""Lord, can I have a pony?"" Sure. Just as soon as I get a prayer from a pony asking for a little girl with no clue how to take care of it."
603345846596444160,2015-05-26 23:43:54,"""Vatican: Irish Gay Marriage Referendum a ‘Defeat for Humanity’."" As opposed to wholesale child rape, which was a smashing success."
603314772793233408,2015-05-26 21:40:25,Every day a billion people call My name seeking help and a billion more call it seeking orgasm. I don't know which is more awkward.
602943605112713216,2015-05-25 21:05:32,I honestly can no longer remember what I was thinking with spiders.
602115787437015041,2015-05-23 14:16:05,"Dublin, if this doesn't tell you My opinion nothing will. #MarRef http://t.co/3PzKFiqF3N"
601838284701081601,2015-05-22 19:53:23,"When you do something horrible don't try to make up for it by ""getting closer to God"". You're a creep and I don't want you anywhere near Me."
601742207817768960,2015-05-22 13:31:36,"Ireland, marriage should be between a man and a woman. Unless it's gay marriage, which is also fine.
#IrelandVoteYes #VoteYes #MarRef2015"
601572305781788672,2015-05-22 02:16:29,"There are some sins so bad that Jesus comes down from the cross and says ""No way I'm dying for that shit."""
601522978506055680,2015-05-21 23:00:28,"If you think atheism promotes a lack of moral responsibility, you should see what happens when My son takes the blame for all your sins."
600842760409743360,2015-05-20 01:57:31,"You're My greatest creation, and I'm your worst."
600513430727036928,2015-05-19 04:08:53,Just talked to Brahma. He's not ashamed to have been born Indian either. #ModiInsultsIndia
599968627627053056,2015-05-17 16:04:02,There is no problem you can't solve by creating a larger problem.
599782132416913409,2015-05-17 03:42:58,"I hear all your prayers and they're very, very funny."
598611685331591168,2015-05-13 22:12:02,America is the greatest country on earth when it comes to telling everyone it's the greatest country on earth.
597852307087355904,2015-05-11 19:54:32,Life is a never-ending battle between the dumbasses and the smartasses.
597405283003006976,2015-05-10 14:18:13,Happy Mother's Day to the woman who takes a whole lot better care of you than I do.
596778115873042434,2015-05-08 20:46:05,Prayer is founded on the fundamental misconception that I take requests.
596483569956102144,2015-05-08 01:15:39,Bullshit. http://t.co/8qbBaoU3ka
596443298367176705,2015-05-07 22:35:38,"The British election is still more proof that the problem with government of the people, by the people, and for the people, is the people."
596050749085372417,2015-05-06 20:35:47,Messi.
595732358281691136,2015-05-05 23:30:37,Masturbation is disgusting. I only did it once. It took Me six days. And I'm still cleaning up the mess.
595724204688945153,2015-05-05 22:58:13,"The reason masturbation is a sin, @rickygervais, is not that it's intrinsically evil. It's that every time you do it, I have to watch."
595611039296823296,2015-05-05 15:28:32,"I know I should stop appearing in Republicans' dreams and saying ""I command thee to run for President!"" but dammit, it's so friggin' fun."
595271948063657984,2015-05-04 17:01:06,RT @nytimestheater: How God’s Twitter account (@TheTweetOfGod) made it to Broadway http://t.co/MbXfwyZYlK http://t.co/AaktcfDEEA
595021200625119232,2015-05-04 00:24:43,"Floyd Mayweather made $100 million last night. He also partied with Justin Bieber. Shall I continue? Life on earth, I mean?"
594726247223140352,2015-05-03 04:52:41,"Don't thank Me, Floyd. Thank Satan, your Lord and Savior, you fucking bastard."
594725973628690433,2015-05-03 04:51:36,"Good always triumphs over evil, except when it doesn't. #MayweatherPacquiao"
594661111514923008,2015-05-03 00:33:51,Prediction: Floyd Mayweather is going to hell.
594107229403480065,2015-05-01 11:52:56,"The bad news: climate change threatens 1 in every 6 species with extinction.

The good news: you're one of them."
593825614899056641,2015-04-30 17:13:53,Here is a New York Times article about the blasphemer who claims to have written My upcoming play and these tweets. http://t.co/GqREPtOn6v
593782058381668352,2015-04-30 14:20:49,Maybe Freddie Gray broke his own spine. And maybe Michael Brown committed suicide. And maybe black people enslaved themselves.
593608427777236992,2015-04-30 02:50:52,"Rioting is not the answer, but repeatedly killing unarmed black people is reeeeeeallly not the answer."
593598577991094274,2015-04-30 02:11:44,The best way to stop people from protesting about a bad thing is to stop doing the bad thing.
593488125063749633,2015-04-29 18:52:50,Don't use alcohol as a crutch. Use a long wooden stick for that. Use alcohol to get drunk.
592386259223326721,2015-04-26 17:54:24,The only part of My job I really enjoy is determining who wins sporting events.
592376709191569408,2015-04-26 17:16:27,"""I'll pray for you"" is an intellectually dishonest way of saying ""Fuck off."""
592366773577461760,2015-04-26 16:36:59,"If you're using the #NepalEarthquake as a religious-conversion opportunity, congratulations on climbing the Mt. Everest of assholery."
592025952558809088,2015-04-25 18:02:41,"You can pray for Nepal, or you can actually do something by contributing to relief efforts: https://t.co/Cm3XaC0rSp"
592022986758033408,2015-04-25 17:50:53,Just because you're misunderstood doesn't mean you're a genius.
591782570121007104,2015-04-25 01:55:34,Bruce Jenner is the first Kardashian woman I can tolerate.
591723198338596864,2015-04-24 21:59:38,"It was genocide, Turkey. Come on. Man up."
591638218363146240,2015-04-24 16:21:58,"Try not to worry about things you can’t control, which is pretty much everything."
591614199190564864,2015-04-24 14:46:31,"J’aimerais inviter tous Mes fans francophones à Me Suivre @LeTweetDeGod ! Comme le compte habituel, mais avec plus de signes diacritiques !"
591442744062513152,2015-04-24 03:25:13,"If I am not constantly told how great I am I get angry because even though I am omnipotent and omniscient, I am emotionally insecure."
591407938280955904,2015-04-24 01:06:54,"""Did you create mosquitoes just to annoy people?"" No. I created people just to feed mosquitoes."
591243959915024384,2015-04-23 14:15:19,"I tried #takeyourchildtoworkday 2,000 years ago and it was the stupidest thing I ever did."
590734936216313859,2015-04-22 04:32:38,"Don't take this the wrong way, but I regret you as a species."
590583966949859328,2015-04-21 18:32:44,You are deeply flawed and profoundly insignificant. I say that with love.
590269040892846080,2015-04-20 21:41:20,"If shooting animals makes you feel better about yourself, imagine how good you'd feel if you shot a human being, like yourself."
590010308468482048,2015-04-20 04:33:14,Of course there are alternate realities. There are over 7 billion on this planet alone.
589963531757359105,2015-04-20 01:27:21,It's great to see how many country music stars are thanking Me at the #ACMawards50 even though I think country music sucks.
589839976881225728,2015-04-19 17:16:23,"If by ""bring glory to His name"" you mean ""kick the shit out of that loathsome bastard Floyd Mayweather"", then yes. http://t.co/P8wj5x69VJ"
589791222060879872,2015-04-19 14:02:39,Retweeting this counts as going to church.
589644520641286144,2015-04-19 04:19:43,Everything happens for a reason you make up afterwards.
589293325586276352,2015-04-18 05:04:12,"I only reveal Myself to stoners, schizophrenics and conservative Republicans."
588482576970452992,2015-04-15 23:22:34,"Jamaica just decriminalized pot. Finally, Jamaicans can smoke pot."
588091551605207040,2015-04-14 21:28:46,I see you when you masturbate and you're very good at it.
587773144082972672,2015-04-14 00:23:32,It is risen! #AnActOfGod http://t.co/KucIgUcToi
587687964404125697,2015-04-13 18:45:04,In the interest of taking the pressure off you so you can relax and enjoy life I'm just going to tell you up front you're all going to hell.
587371354384568320,2015-04-12 21:46:58,Get ready for Hillary Clinton to pretend to believe the hell out of Me.
587267051426721792,2015-04-12 14:52:30,I'm skipping church.
587119809277460481,2015-04-12 05:07:25,Retweeting this is useless.
587065855793430529,2015-04-12 01:33:01,Age is nothing but a number. A number that increases as you approach death.
586999716950343680,2015-04-11 21:10:13,"It's easy to blame other people for your problems. Seriously, try it."
586634019896344578,2015-04-10 20:57:04,"Time flies when you're having fun, so the more you enjoy life the quicker you'll be dead."
586001297582587905,2015-04-09 03:02:51,"Many of you are stupid. I know I tweet this a lot, but in My defense many of you are stupid a lot."
585952578975866882,2015-04-08 23:49:15,It's not institutionalized racism. It's just millions of isolated cases.
585855776553472001,2015-04-08 17:24:36,If I didn't want men to be attracted to other men I wouldn't have made cock so delicious.
585630114920189953,2015-04-08 02:27:54,The first step to recovering from repeatedly shooting unarmed black people is admitting you’re repeatedly shooting unarmed black people.
584859296019550208,2015-04-05 23:24:56,Your problem is you.
584855160632905728,2015-04-05 23:08:31,Picture by @ZakNoyle. Set design by Me and you. http://t.co/qlncEOw79s
584705936771698688,2015-04-05 13:15:33,Christ is risen. Kentucky is fallen. #HappyEaster
584458199023104000,2015-04-04 20:51:08,"""YOLT."" - Jesus."
584271049136611329,2015-04-04 08:27:28,Retweet this if you should be doing something other than scanning Twitter for something to retweet.
584196542367571968,2015-04-04 03:31:24,Apparently it's Opposite Night on CNN and Fox. http://t.co/ik4hqvFZ9N
584141524012642304,2015-04-03 23:52:46,"THE NEW 10 PLAGUES

1. Ebola
2. Kale
3. Extremism
4. Normcore
5. #
6. Bikram yoga
7. FIFA
8. Climate change
9. ""Religious freedom"" 
10. Fox"
584019667133407232,2015-04-03 15:48:33,My son died for your sins and I'll never forgive you for that.
583799691046825985,2015-04-03 01:14:27,Jesus is going out for dinner with his friends again tonight. I'd go but he always does that weird cannibal bread shit. #NotMyScene
583481542044819456,2015-04-02 04:10:14,The universe isn't conspiring against you. The universe isn't rooting for you. The universe really truly couldn't care less about you.
582963107405905921,2015-03-31 17:50:10,"""NASCAR Decries Indiana Anti-Gay Law"". And when NASCAR calls you homophobic, you are homo-friggin'-phobic."
582662707641335808,2015-03-30 21:56:29,Just because I'm Jesus doesn't mean I'm not also his dad. #ItsComplicated
582393364932218880,2015-03-30 04:06:13,"""Scientology"" is a combination of ""scient-,"" meaning ""science,"" and ""-ology,"" meaning ""science."" And it just gets stupider from there."
582192107114217472,2015-03-29 14:46:29,Every Sunday is Palm Sunday when you masturbate.
582014292590874624,2015-03-29 02:59:55,I just cruelly tormented the fans of a religious institution from Indiana. Draw your own conclusions. #NDvsKY
581648973481451521,2015-03-28 02:48:16,"Being gay isn’t a choice, but living in Indiana is."
581630441309884416,2015-03-28 01:34:38,I would support #BoycottIndiana if Indiana made anything worth buying or had anything worth visiting.
581586811656404992,2015-03-27 22:41:15,I'm bored. Look out.
581103938562170880,2015-03-26 14:42:29,"If you can make a difference in the life of one person, it should probably be you."
581086425078075392,2015-03-26 13:32:54,Free will was probably a mistake.
580399531315068928,2015-03-24 16:03:26,Sometimes in life all you need is for just one person to shut up.
580151446974259200,2015-03-23 23:37:38,"Stop calling Me your ""imaginary friend"". I'm not your friend."
579327838597222400,2015-03-21 17:04:54,Retweet if you’re horribly despondent about the future of humanity. Favorite if you’re not!
579148372449189888,2015-03-21 05:11:46,"You should care about each other, because I sure as hell don't."
579013022108135424,2015-03-20 20:13:56,Take it from Me: never promise land to anybody.
578740326262652928,2015-03-20 02:10:20,Your prayer is important to us. Please continue to kneel. Your request will be taken by the next available angel in around 10 million years.
578375848547352576,2015-03-19 02:02:02,"RT @VanityFair: Speaking with God, on the advent of his new Broadway play http://t.co/5JFkE9Tv9v"
577867754977497088,2015-03-17 16:23:03,"I've said this before, but I want to apologize to the Irish for the potato famine. I wasn't mad at you, Ireland. I was mad at the potatoes."
577539293964419073,2015-03-16 18:37:52,The #BoycottDolceGabbana movement is both smaller and less established than the #CantAffordDolceGabbana movement.
577276507388669952,2015-03-16 01:13:39,Want to know My favorite place? Animal? Movie? TV show? I tell @neiltyson all in this extra from our interview: http://t.co/4xBCv7GkEW
577199449463635970,2015-03-15 20:07:27,No matter how bad things get they always get better. And then they get worse. Then better again. Then worse again. You see the pattern.
576977150445666304,2015-03-15 05:24:07,There's a very good chance you're stupid.
576752843253665793,2015-03-14 14:32:48,"How can you not see the pattern?!?
3.14159265358979323846264338327950288419716939937510582097494459230781640628…
IT’S SO OBVIOUS! 
#PiDay"
576606932686872576,2015-03-14 04:53:00,The last digit of pi is 6. Now you know. #HappyPiDay
576565941779107840,2015-03-14 02:10:07,"Sometimes when the whole world is telling you you’re wrong, it’s because you’re wrong."
576209930828410880,2015-03-13 02:35:27,Everything happens for no reason. It is extremely important to understand this.
576000735642419201,2015-03-12 12:44:11,RT @SonatineEdition: Vous ne connaissez pas encore @TheTweetOfGod ? A découvrir avant sortie en mai du #DernierTestament http://t.co/sQbHFu…
575759116053807105,2015-03-11 20:44:05,You can follow your dreams but they still might unfollow you.
575408537058201601,2015-03-10 21:31:00,I'm omniscient but even I don't know what the Philadelphia Eagles are doing.
574998977126379520,2015-03-09 18:23:33,"The Apple Watch may become so addictive it keeps people from looking at what's truly important in life, like their iPhones."
574784323011747841,2015-03-09 04:10:36,Retweet this and you will receive your reward within the next week or so in the form of a random good thing that would have happened anyway.
574649460606676992,2015-03-08 19:14:42,"""Unto the woman he said... thy desire shall be to thy husband, and he shall rule over thee."" (Genesis 3:16).

#HappyInternationalWomensDay!"
574646252647751680,2015-03-08 19:01:57,"""Men have authority over women because God has made the one superior to the other."" (Quran 4:34).

#HappyInternationalWomensDay!"
574641373678166016,2015-03-08 18:42:34,"""I do not permit a woman to teach or to have authority over a man; she must be quiet."" (1 Timothy 2:12).

#HappyInternationalWomensDay!"
573625090446856192,2015-03-05 23:24:13,Sexual orientation is genetic. Political orientation is a choice. But new employee orientation is mandatory.
573315828025729025,2015-03-05 02:55:19,Bigotry is a sacred union between a man and an outdated belief system.
573263558424698881,2015-03-04 23:27:37,This guy's raising four more fingers to Me than I'm raising back to him. http://t.co/id9oBu4U32
572981634468720641,2015-03-04 04:47:21,There is only one potential problem with standing up for what you believe in: what you believe in.
572948887574454272,2015-03-04 02:37:14,The Alabama Supreme Court has blocked same-sex marriage on the legal grounds that it is 1953.
572807934284976128,2015-03-03 17:17:08,Don't tell Me which nations to bless. I don't tell you which nations to bomb.
572507031673782272,2015-03-02 21:21:27,Don't take this the wrong way but you're all a bunch of morons.
572173453467365376,2015-03-01 23:15:56,The Bieb's 21st birthday is a good time for Me to re-pimp the e-gospel of his life and crucifixion: The Book of Bieb. http://t.co/1zGZimiuY8
572040518214922244,2015-03-01 14:27:42,As of today Justin Bieber can legally go to a bar and drink away the pain of knowing he'll spend the rest of his life being Justin Bieber.
571894022836338689,2015-03-01 04:45:34,Always remember: I don’t care.
571738010644922368,2015-02-28 18:25:38,I know from your perspective the world seems to make little sense but I assure you that from where I sit it makes absolutely no sense.
571559254223527936,2015-02-28 06:35:19,"I was so close to letting Australia win. But then I remembered, you know, Abbott. #AUSvsNZ #CWC15"
571520866598584320,2015-02-28 04:02:47,"Is this planet blue and white, brown and green, or on the brink of total catastrophe? http://t.co/gLfORVwHzE"
571361128556597249,2015-02-27 17:28:03,RIP Leonard Nimoy.
571150455310413824,2015-02-27 03:30:54,The Kardashians have signed a 4-year deal to stay with E! for $100 million and I’m starting to think I don’t exist.
571123574460657664,2015-02-27 01:44:05,"The color of a dress? Really? That's what you're asking Me? THE OCEAN LEVELS ROSE FOUR INCHES IN TWO YEARS. You know that, right?"
571110119146016768,2015-02-27 00:50:37,"I feel like ""Thou shalt not kill"" was fairly unambiguous. Is it the ""thou"" that's throwing you off? 'Cause that just means ""you"", old-style."
571006399674773504,2015-02-26 17:58:29,"Selfie sticks are a way of saying ""Only a one-meter spherical radius can contain my narcissism."""
570968354770395137,2015-02-26 15:27:18,"Marijuana is now legal in Washington, DC. This can only help."
570707302535163904,2015-02-25 22:09:58,"If you find yourself tempted to join IS, start by taking baby steps, like blowing yourself up."
570695879692136449,2015-02-25 21:24:35,"Even I can't save you now, Arsenal. #AFC"
570646020750602240,2015-02-25 18:06:28,"Money can't buy happiness, but neither can poverty, and money can buy a lot of other really cool stuff, so always try to have lots of money."
570029383655641088,2015-02-24 01:16:10,No he won't. If anything he'll ask them for help with the catering. http://t.co/8Q5a0Ys2zQ
570019429746020353,2015-02-24 00:36:37,Hell is reserved for those who spent their lives telling others they would go there.
569713197415944193,2015-02-23 04:19:45,"Holy crap, @ladygaga. I bow down to you on that one."
569702286307389441,2015-02-23 03:36:24,"A lot of famous people died this year, but to be fair WAAAAAAAYYY more non-famous people died."
569695874613293056,2015-02-23 03:10:55,"The Best Animated Film was ""The Lego Movie"" and screw you, Oscar."
569690940945727488,2015-02-23 02:51:19,MY SON! MY SON IS PRESENTING FOR BEST SUPPORTING ACTRESS!!!
569439103093092353,2015-02-22 10:10:36,"You are finally going to beat South Africa, India, because I am looking down upon thee in sunglassed glory. #IndvsSA http://t.co/w5qFCGKkk4"
