id,created_at,text
398505898487717889,2013-11-07 17:43:04,"fui bem na prova oral de sueco hoje, mais um passo na direção do meu sonho de compor uma música em sueco um dia"
398505564717608960,2013-11-07 17:41:45,muita saudades de tocar com @Caina6corda @cassioticotico @cmdalbem e @guileon
398032792107249664,2013-11-06 10:23:07,Sou da época que @cassioticotico não ouvia Radiohead
324723794931503105,2013-04-18 03:19:20,RT @cassioticotico: e no sexto dia david gilmour disse: que haja deus.
324723781081899008,2013-04-18 03:19:17,RT @cassioticotico: posso entregar meu TCC todo em comic sans?
292493735479087105,2013-01-19 04:48:35,RT @oRlandoTturati: a vida é uma brincadeira que certas pessoas encaram como uma competição e por isso acabam atrapalhando queles que sa ...
283800499214508032,2012-12-26 05:04:46,@henriqdp uma por ano Henrrique...uma por ano
273258953939501057,2012-11-27 02:56:26,"@lfzawacki No ingles é um pouco mais direto, mas ainda assim tem que por toda frase no passivo"
265486817577562112,2012-11-05 16:12:44,@Expoleta @suyapc meu deus mas o que que tu faz? fuma as identidade? uahaiuhaiuha
265482925427011584,2012-11-05 15:57:16,Estou atrás de de uma nova identidade para mim. A ultima ficou no bolso da calça na lavagem e agora ta destruida.
260413124535021568,2012-10-22 16:11:41,"hahaha beijo pra ti tbm @tatisehn, mas felizmente um d43 bateu e o professor deu presença para os atrasados"
260211830318825473,2012-10-22 02:51:49,"@cmdalbem nossa! o que tu achou de tao adorado e odiado? os que eu tinha eram ""turtles"" e ""girlfriend""...e para indiferente ""politics"""
259495779872428033,2012-10-20 03:26:29,"atualmente o mais indiferente que eu achei é 64.3, o mais adorado é 99.8 e o mais odiado é 99.3....ve se voces encontram mais"
259495387415576576,2012-10-20 03:24:56,desafio: encontrar a coisa mais odiada/mais adorada/mais indiferente da internet de acordo com o http://t.co/ilJfUTto
255158060014776321,2012-10-08 04:09:56,RT @henriqdp: casa do @suyapc melhor casa vou alugar quando quiser fazer alguma festa
255158003991445508,2012-10-08 04:09:43,RT @henriqdp: VC SABIA? que alguns dos cenários estáticos do primeiro jogo da série Resident Evil foram baseados na casa do @suyapc?
254030225275502592,2012-10-05 01:28:20,RT @brunagoulart: Pra mim a ressaca de um copão de nescau tá valendo bem mais que a de mil cervejas
253280306671534080,2012-10-02 23:48:25,"@henriqdp pior que tinha uma época que eu tomava levedura de cerveja e nao tinha espinha, hoje voltei a ter...será que era isso? auhiauhiau"
251744542619992064,2012-09-28 18:05:50,"oferta de gibi da turma da monica: ""sexually explicit"", aprenda a ganhar dinheiro na internet!: ""against my views"", etc..."
251743990548942849,2012-09-28 18:03:39,to pensando em confundir o sistema do facebook dando feedback bizarro nos anuncios deles
251743903475179520,2012-09-28 18:03:18,"@brunagoulart no facebook da pra fechar os anuncios e falar o porque, eu fechei esse e informei ""against my views"""
249286516470333440,2012-09-21 23:18:31,"conheci hoje o meme ""Pedreiro que preza pela alimentação saudável"", nao sei o que dizer"
244930675822718977,2012-09-09 22:49:58,@cmdalbem suyas band? uahaiuhaiuha
243817631814139904,2012-09-06 21:07:07,RT @marceloprates_: @henriqdp @Mi_sol_si @suyapc eles (suyá e michele) ficam jogando na cara de todo mundo que têm um relacionamento cân ...
243817470266322945,2012-09-06 21:06:29,RT @marceloprates_: marjorie estiano &gt; pink floyd
243817403664957440,2012-09-06 21:06:13,"RT @brianbondy: A programmer goes to the shop to buy some milk. His wife calls and says ""While you're out, get some eggs."" He never returns."
243816181813891072,2012-09-06 21:01:22,RT @paulinobritto_: a força da sua inveja eh a velocidade do meu downloadss!!!!
242852136516460544,2012-09-04 05:10:35,"@Luiz_de_G @Mi_sol_si Lembrando que de só 10% a 20% das calorias do dia devem vir de proteinas: feijão, lentilha, legumes, cereais..."
242851816923090944,2012-09-04 05:09:19,"@Luiz_de_G @Mi_sol_si Tem um site bom pra descobrir essas coisas, o google, o um dos primeiros resultados: http://t.co/amKkFzHn"
242812664789745665,2012-09-04 02:33:45,confesso que quando o pão ta mofado eu só tiro a parte mofada e como o resto
242742453076111361,2012-09-03 21:54:45,aprendam a lidar com bullies: http://t.co/XGCDO2Xs
242437198081830913,2012-09-03 01:41:46,@marceloprates_ dia dos namorados passado eu e a @Mi_sol_si fingimos terminar por facebook pra ver os que davam like auhaiuhaiuhaa
242364132479864832,2012-09-02 20:51:26,"""atenção ao urinar. verificar se o mesmo encontra-se no banheiro. "" Cássio Ticotico"
241624587073368065,2012-08-31 19:52:45,adoro esses paises que traduzem os nomes das pessoas
241624419808710656,2012-08-31 19:52:05,"""La increible historia de Guillermo Portones y Esteban Trabajos"""
241624380969476096,2012-08-31 19:51:56,vou ler sobre os grandes da informática em espanhol
241306041126621184,2012-08-30 22:46:58,"@AlexKabelo sim, bem foda, não ta fácil pra alguns"
240940587866529794,2012-08-29 22:34:47,http://t.co/FsYBDJo9 da pra estudar biologia sem precisar de cadaver
239479374779383808,2012-08-25 21:48:26,passa desapercebido por muita gente que o habitat dos camelos de duas corcovas é a neve ex: http://t.co/2PJIZUHN e http://t.co/9vvzwaxY
238774313023598592,2012-08-23 23:06:47,RT @brunagoulart: Mais desprezada que a resistência do ar
238770350400364544,2012-08-23 22:51:02,RT @oRlandoTturati: hoje eu pensei em desistir de tudo ... foi quando percebi que eu não tinha nada para desistir
237674550744199168,2012-08-20 22:16:43,"como se fauna da australia ja nao fosse aterrorizante o suficiente, eles ainda fazem isso: http://t.co/BBYoT0fU"
237673053826478080,2012-08-20 22:10:46,"chines perde os braços em acidente, sem dinheiro para comprar as proteses, constroi braços bionicos de sucata http://t.co/9dLiNbel"
237671721522577408,2012-08-20 22:05:28,"deixar só um pouquinho de comida na panela pra nao ter que lavar, aprendi no livro A Arte da Guerra do  Sun Tzu"
235511350066040832,2012-08-14 23:00:56,"passei o dia dos pais derrubando pinheiros com um machado, eu e meu pai"
231897020032491521,2012-08-04 23:38:52,"eles tbm nao ligam quando eu ponho musica alta, tenho bons vizinhos"
231894883865079808,2012-08-04 23:30:23,chego em casa querendo ouvir um oasis mas to sem caixinha de som: o vizinho poe o cd do morning glory no maximo aqui na frente
231482065810489344,2012-08-03 20:09:59,idéia para festas a fantasia: http://t.co/ANFTqSTk
229661517912616960,2012-07-29 19:35:47,"Luigi e Ronaldo são as melhores pessoas pra chamar quando a casa ta liberada, eles lavam tua louça, fazem comida e ainda tocam musica"
228623398727712768,2012-07-26 22:50:40,"RT @neiltyson: Does it disturb anyone else that ""The Los Angeles Angels"" baseball team translates directly to ""The The Angels Angels""?"
227600510889381888,2012-07-24 03:06:05,"pensei em responder algo tipo ""pessoas com menos de 120 kilos"" mas resolvi praticar a não-violência"
227600306194751488,2012-07-24 03:05:16,"sofri bullying no Zaffari hj, a gorda do caixa: ""hamburguer de soja? que tipo de pessoa que come isso?"""
224750140416724992,2012-07-16 06:19:43,"tem no mapa desde a area 51, caixões que mudam de lugar até uma cascata vermelha de bactérias alieniginas no polo sul (com fotos)."
224748656765571072,2012-07-16 06:13:50,"Como novo hobbie nessas férias eu decidi fazer um mapa marcando lugares interessantes ao redor do mundo, ta bem legal: http://t.co/Mx1DDaEE"
224742753383354368,2012-07-16 05:50:22,"@Luidelho na shakermaker ele canta os versos da I'd like to teach the world to sing"", a musica da coca que ele plagiou: http://t.co/sobUM59a"
222161708137971712,2012-07-09 02:54:13,"@policiarosa @Mi_sol_si pois é, eu tbm acho que engolir uma colher de sopa de canela em pó é uma experiencia válida, mesmo que seja ruim"
222160242966921217,2012-07-09 02:48:24,"@marceloprates_ ler teus tweets é o motivo que eu fiz o twitter, ainda entro aqui pra ler eles as vezes"
222159958559559682,2012-07-09 02:47:16,"RT @marceloprates_: adoro quando o @suyapc tweeta. é muito raro, lúdico, casual e pra completar o avatar dele é um panda de pelúcia"
222157855619428352,2012-07-09 02:38:54,"@Mi_sol_si @policiarosa eu dei a idéia pra ela (mas avisando que era ruim), to me sentido culpado agora, mas foi hilário =D"
222156843701649408,2012-07-09 02:34:53,só pra avisar pra vocês que eu não uso o twitter
219714802136780800,2012-07-02 08:51:05,"RT @GooogleFacts: Brazilians have a word for ""tenderly running your fingers through your lover's hair,"" Cafuné."
216951747699146752,2012-06-24 17:51:42,RT @marceloprates_: minha barba tá com aquele volume gostoso capaz de subtrair os alimentos de seus nutrientes e os estocar no meu cavan ...
216944938863177728,2012-06-24 17:24:38,RT @marceloprates_: bom dia pra quem sonhou com um live action de rei leão no qual o timão era interpretado por uma pequena fuinha
183404786467610624,2012-03-24 04:08:03,@JonhZX ah é?  eu acabei de sair dai
183400240731267072,2012-03-24 03:49:59,"@Luidelho preciso falar contigo meu, aparece no facebook/msn"
181184062579425281,2012-03-18 01:03:41,I brained my damage
179705770420604930,2012-03-13 23:09:29,@lfzawacki WAT
179704618853470210,2012-03-13 23:04:54,"RT @tensoblog: A INTERNET NAO FOI FEITA PARA A SUA OPINIAO, A INTERNET FOI FEITA PARA GIFS ANIMADOS E VIDEOS DE BEBEZINHOS"
178429750426083328,2012-03-10 10:39:02,"RT @OCriador: Jesus passou quarenta dias jejuando no deserto. Por isto, ganhou a prova de resistência e virou o líder."
178429033644687360,2012-03-10 10:36:11,RT @lfzawacki: NUNCA RI TANTO NA MINHA VIDA http://t.co/dcUTtcXN (mentira)
174689925894127616,2012-02-29 02:58:18,"@lfzawacki pilho ambas, ve se o cristiano nao quer alguma tbm"
174689628530544640,2012-02-29 02:57:07,"@marceloprates_ nem sie que temporada é qual, mas no inicio quando as piadas eram mais sutis e a camera mais amadora eu gostava mais"
174686498673786880,2012-02-29 02:44:41,"@marceloprates_ o ódio gratúito do michael é o melhor, The Office é a série mais engraçada que existe, pena que eu ja vi todos episodios"
174685833142603777,2012-02-29 02:42:02,"@lfzawacki opa! pilho sim, combinemos algumas, Rush talvez?"
174680002376384513,2012-02-29 02:18:52,@marceloprates_ uahaiuhaiuah que foda teu avatar é o Toby do the office
166227534726434818,2012-02-05 18:31:47,RT @Dicas_do_heman: Ser pobre é triste pq vc não sabe se as mulheres lindas estão no seu pé pelo que você é ou pelos pagodes na laje.
165201813652504577,2012-02-02 22:35:56,"RT @fcorazza: ""Anonymous ataca computadores da Kibon e tira dois sabores do Napolitano"" #HackersDeSucupira"
164546346458689536,2012-02-01 03:11:20,"RT @cassioticotico: Lennon era a alma dos Beatles , George era o espirito , Paul era o coração e Ringo era o baterista"
164500963862921216,2012-02-01 00:11:00,minha mae cantando a musica do dragonball z
164479953541410816,2012-01-31 22:47:31,"minha mae me trouxe chocolate de vários lugares, atualmente o melhor é de marrocos, vou comer um de santiago da compostela agora"
164152770126032896,2012-01-31 01:07:24,"@lfzawacki eu pilho sim, só esoclher o dia, chamar o pessoal ( se houver mais gente) e eu adapto minha agenda de acordo"
164129882085933057,2012-01-30 23:36:27,"@lfzawacki ele apoia o download de conteudo, diz ele que vendeu muito mais livros físicos depois que as pessoas começaram a baixar tbm"
163062434700066817,2012-01-28 00:54:48,@brunomilao dirigir na estrada é beem diferente de parar na frente da casa de alguem e ligar o som no máximo
163060602921684992,2012-01-28 00:47:31,"pessoal que escuta musica alta no carro achando que ta abalando merece material organico em decomposição na cabeça, eu só fiz minha parte"
163060393521057793,2012-01-28 00:46:41,Gente ouvindo musica alta no carro bem debaixo da minha janela: joguei lixo organico neles. Ouvi eles reclamando das pombas e foram embora
162802955635003393,2012-01-27 07:43:44,"RT @lfzawacki: Dica da Madruga: Ao instalar o AddBlockPlus (no Fiefox ou Chrome) você não só evita propagandas em sites, como também as  ..."
161589713491337216,2012-01-23 23:22:44,"RT @leo_costa: eu queria namorar uma sem teto, aí eu perguntaria ""NA SUA CASA OU NA MINHA?"" ai a gente ia rir e rir e rir e beber pinga  ..."
161307008811794432,2012-01-23 04:39:22,RT @cassioticotico: CURIOSIDADE: Até hoje o ator Morgan Freeman só fez personagens negros.
160802309692063744,2012-01-21 19:13:52,RT @cassioticotico: Meninas de 13 anos falando de nostalgia. NOSTALGIA DO QUÊ? DO ÚTERO?
157581374621102081,2012-01-12 21:55:02,"tem uns vizinhos que tem o mesmo gosto musical meu, adoro quando eles poe musica alto, e aposto que eles gostam quando eu ponho"
156825211604434944,2012-01-10 19:50:18,RT @tensoblog: NAO SABENDO QUE ERA IMPOSSIVEL ELE FOI LA E TOMOU NO MEIO DO CU
156567550669492225,2012-01-10 02:46:27,"RT @omdt: #omdt STALKER é uma palavra muito pesada. Prefiro o termo “admirador investigativo”.
 http://t.co/hirGcYHq"
155857412778246145,2012-01-08 03:44:37,"He's a pinball wizard, there has to be a twist. A pinball wizard's got such a supple wrist"
155559493667790848,2012-01-07 08:00:48,"@AnnyRapunzel na verdade eu uso o varal, mas achei a idéia encantadora"
155558134017040384,2012-01-07 07:55:23,@Luidelho serei o unico brasileiro acordado
154722762773110784,2012-01-05 00:35:55,drogas com bacon: http://t.co/hTYK03Ab
154709249753235457,2012-01-04 23:42:14,@Luidelho curte ae: http://t.co/jk7g49n0
154704255851311106,2012-01-04 23:22:23,"@Luidelho nope, é verdade, eu li afu sobre o assunto, olha um video divertido: http://t.co/MpJDTQ20"
154703621597044736,2012-01-04 23:19:52,projeto de vida: passar as férias em um aquário gigante de líquido respiravel
154703046490853377,2012-01-04 23:17:35,"hoje eu descobri que existem líquidos respiraveis, mudou minha vida, vi uns videos de uns ratinhos respirando de boa dentro do aquario"
154702012968214528,2012-01-04 23:13:28,@Luidelho beleza! to no aguardo
154701625246752768,2012-01-04 23:11:56,"@Luidelho de pézissimo, qual fica melhor pra voces? pra mim pode ser até esse"
154688734082768896,2012-01-04 22:20:42,"no canadá, o leite vem em sacolas"
154671678281089024,2012-01-04 21:12:56,"although ""sort of"" doesn't really mean anything, after some sentences it means everything, like ""I Love You"" or ""You're Going to Live"""
154465195413094400,2012-01-04 07:32:27,"@Luidelho até hoje eu sempre escuto ""bikini preto"" em vez de  ""infinite blood thirst"""
154107565612085249,2012-01-03 07:51:21,@peedrocastilhos durma pedro...durma
152569076215066624,2011-12-30 01:57:57,"RT @_fransuel: ""9GAG is the easiest way to have fun!"" OLHA,,,, NAO"
152481504709189632,2011-12-29 20:09:58,RT @Zanfa: Toda vez que leio a frase 'Deus é Fiel' eu lembro que ele engravidou uma mulher casada.
152481312681365505,2011-12-29 20:09:12,RT @eddziers: é hetero ate ver um inseto desconhecido no banheiro
152251041860161536,2011-12-29 04:54:11,RT @_fransuel: ENTRE COMER NESCAU PURO E TODDY PURO EU PREFIRO COMER MULHER KKKKKKK (TRAZ MINHA ITAIPAVA AI SOBRINHO)
151527561179037697,2011-12-27 04:59:20,"RT @Mi_sol_si: que nada, gente. Eu confio nele, ele confia em mim. Quer sair sozinho? sai. Quero sair sozinha? eu saio. Sem neuras, viva ..."
151527346950770688,2011-12-27 04:58:29,@Mi_sol_si coisa fofa espalhando amor pelas redes sociais =)
151527129560006657,2011-12-27 04:57:37,RT @Mi_sol_si: @suyapc ❤ ♡
151106212962910210,2011-12-26 01:05:03,"RT @MillerB_: Pros preocupado em engordar nesse fim de ano: O que engorda não é o q vcs comem entre o Natal e o Ano Novo, e sim entre o  ..."
151105937061580800,2011-12-26 01:03:57,"Canoas, a Amsterdam brasileira RT @_cassol: ontem vi uma guria transando na praça aqui da rua, com 3 caras"
148963201306988544,2011-12-20 03:09:29,"@kalidls @Icyng meu, a peach é ótima no brawl, te desafio com ela no x1 então!"
144861539281801217,2011-12-08 19:30:57,HACKEADO POR @LUIDELHO
143826431472959488,2011-12-05 22:57:48,@lfzawacki a gente tinha uma reunião! foi mal ae
142780917663019008,2011-12-03 01:43:18,"acabo de fazer um macarrão a putanesca aqui, baita banquete, choveram elogios =)"
141239038626627585,2011-11-28 19:36:25,RT @shantijuka: ser cabeludo no calor não é fácil.
138787561899442176,2011-11-22 01:15:07,"as vezes eu fico com pena do fundador da wikipedia dependendo do titulo do artigo que eu estou atualmente, ex: http://t.co/j7hja1rU"
138434985853071361,2011-11-21 01:54:07,"RT @Kdrids: pareço legal, mas quando vou fazer a barba eu deixo um bigodinho de hitler e me olho no espelho"
137915339567673345,2011-11-19 15:29:13,"RT @Mi_sol_si: Três em cada quatro gurias que namoram já foram para a aula com sono e com o cabelo meio sujo, aponta estudo"
136985578938961921,2011-11-17 01:54:41,@Luidelho soon!
136939463954804736,2011-11-16 22:51:27,"panquecas é uma delicia, acabei de inventar uma aqui de queijo, molho árabe, alho e wassabi que ficou incrível"
136884210878259201,2011-11-16 19:11:53,@Kdrids @MillerB_ por enquanto tem dado certo
136617452007211009,2011-11-16 01:31:53,RT @LeeA_09: 𝓐𝓛𝓜𝓐𝓣𝓨 𝓐𝓛𝓜𝓐𝓣𝓨 𝓐𝓛𝓜𝓐𝓣𝓨 Твиттим и не ограничиваемся людиии!!!!!! 140 не предел!=)))) 𝓐𝓛𝓜𝓐𝓣𝓨 𝓐𝓛𝓜𝓐𝓣 ...
136568930574675969,2011-11-15 22:19:05,"RT @PedroDharma: Casais que jogam wii juntos são mais inteligentes e têm vida sexual mais ativa, aponta estudo"
136335754753343488,2011-11-15 06:52:31,"[ENEM 2011] Analisando a capacidade demográfica do coração, assinale os itens que cabem nele porém não cabem na dispensa."
135886338871394308,2011-11-14 01:06:42,"RT @estadaos: Seus pais quando dizem que vão ""sair pra jantar"", na verdade, vão fazer sexo anal em motel, aponta estudo"
135885966366879745,2011-11-14 01:05:13,@kalidls e todas as piadas com teus peitos gigantes? =(
135885728554033152,2011-11-14 01:04:16,@kalidls tu ta fazendo redução de seios? tu nao tem coração? pense nas crianças!
135152773082779649,2011-11-12 00:31:46,@Luidelho dalhe travis
134825394615492608,2011-11-11 02:50:53,"RT @Mi_sol_si: - Sabe, tu é tão ampla...  - TÁ DIZENDO QUE EU SOU GORDA?? @suyapc"
134784807514288129,2011-11-11 00:09:36,@LuckyPenny17 COMO TU ADIVINHOU??
134784766204583936,2011-11-11 00:09:27,RT @LuckyPenny17: @suyapc muita pelanca embaixo do braço?
134718869381193728,2011-11-10 19:47:36,algumas mulheres são como esquilos voadores
134025161484664832,2011-11-08 21:51:03,"Minha barulhentinha =* @Mi_sol_si I DON'T CARE WHAT THE NEIGHBOURS SAY! I'm gonna love you, each and every day"
134025069843316736,2011-11-08 21:50:41,"RT @Mi_sol_si: I DON'T CARE WHAT THE NEIGHBOURS SAY! I'm gonna love you, each and every day @suyapc &lt;3 (Led Zeppelin)"
132616653656702977,2011-11-05 00:34:08,"ontem eu começei a estudar música microtonal, hoje eu resolvi o cubo mágico em 2 minutos, eu preciso de um hobby novo"
131868032594214913,2011-11-02 22:59:23,RT @Lucas_Ost: HaCkEaDo PoR pReFeItUrA mUnIcIpAl De CaNoAs ®    CoNfIrAm NoSsOs PrOjEtOs SoCiAiS
131501035486326785,2011-11-01 22:41:04,"@cassioar bah, acho que é só nóis mesmo UASHIuahs"
131500937847111680,2011-11-01 22:40:41,RT @aloxondro: to confuso
131208828065816577,2011-11-01 03:19:57,alguem vai no show do roger waters?
130823853671858176,2011-10-31 01:50:11,RT @celsomon: HAKIADO POR JULIA ROBERTS
130823784763621376,2011-10-31 01:49:55,@Luidelho @Kurujaa IMPORTANTE: FOI CONFIRMADO ONTEM PELA REDE GLOBO QUE O TWITTER VAI PASSAR A SER PAGO
129683342240133121,2011-10-27 22:18:12,"RT @Luiz_de_G: tá um dia lindo lá fora, um calor lindo e uma dor de cabeça linda"
129368385258659840,2011-10-27 01:26:41,"vendo um coldplay ao vivo aqui pelo youtube, ótima qualidade, e dá até pra escolher a camera: http://t.co/DsAo4425"
129307814442172416,2011-10-26 21:26:00,RT @_DANIELs: um cara pode bater um recorde tipo pessoa que menos bateu recordes no mundo dae ele bate esse recorde dae ele perde esse r ...
129304852848324609,2011-10-26 21:14:13,"@marceloprates_ tbm não sei, mas eu rio sempre que eu vejo"
129304277977014272,2011-10-26 21:11:56,"RT @marceloprates_: cheguei em casa, hora de ouvir http://t.co/mZQCd8dY em loop"
129303002333986817,2011-10-26 21:06:52,@Kdrids ah damn...enfim Tia do RU: Neutral Good
129301956165517313,2011-10-26 21:02:43,@Kdrids Cirano: Lawful Evil
128987634050674688,2011-10-26 00:13:43,=) @WonderlandOuts To rindo tanto que demorei pra conseguir escrever aqui! Eu não devia ter visto isso xD
128974198050799616,2011-10-25 23:20:19,sempre que eu vejo eu rio: http://t.co/9U7kODCp já assisti umas 20 vezes
128973760203202561,2011-10-25 23:18:35,@amaandam_ nem
128973041442103296,2011-10-25 23:15:43,"Queria reclamar dos fiscais do ENEM que não deixaram eu fazer a prova só pq eu ja estudo na UFRGS, PRECONCEITO"
128972174894694400,2011-10-25 23:12:17,all you're dreams are made of strawberry lemonade ♪
128621758671630336,2011-10-24 23:59:51,RT @eMeponTo: Acabei de terminar uma partida de Banco Imobiliário que iniciei com meu primo em 2001.
128620946025218049,2011-10-24 23:56:37,só pq minha mãe estava na sala rolou uma sequencia de 5 fotos NSFW no 9gag seguidas
127925668230086656,2011-10-23 01:53:50,RT @TIOCAPSLOCK: MINHA NAMORADA ME CHAMOU DE CRIANÇA. ADIVINHEM QUEM NÃO ESTÁ MAIS CONVIDADA PARA MINHA CASA NA ÁRVORE?
127925592543866880,2011-10-23 01:53:32,RT @Sir_RonaldoT: sabado é dia de entrar em coma
127822014433083392,2011-10-22 19:01:57,"RT @Kdrids: e esse pessoal que ta esperando o apocalipse zumbi, e não aguenta 10 minutos de porrada com um zumbi"
127551548749389825,2011-10-22 01:07:13,"to aqui sem nada pra fazer, que pena que eu não vou fazer o enem né"
127550875894956032,2011-10-22 01:04:33,"@Luidelho viii, será que rola um showzinho no opinião?"
127500658172637184,2011-10-21 21:45:00,@Luidelho ja ouviu sonnet e drugs don't work? são duas ótimas tbm
127495029022396416,2011-10-21 21:22:38,@Mi_sol_si hahahaha tu podia ter posto só @mi_maior xD
127481511321665536,2011-10-21 20:28:55,um cerveja ou um leite de soja cairia bem agora
127430004752650241,2011-10-21 17:04:15,"meu novo hobby é dormir, hoje eu dormi 16h"
127429897944707073,2011-10-21 17:03:49,RT @brunagoulart: Se deus existisse eu não precisaria ficar ouvindo as experiências sexuais da minha colega de 120kg
127415017179062273,2011-10-21 16:04:42,"é preciso ser um grande homem para chorar, mas é preciso ser um homem maior ainda pra rir desse homem grande que estava chorando"
127388913714204672,2011-10-21 14:20:58,RT @1ovomaltine: Seguindo o @suyapc que deu uma palestra sobre robótica ontem na cientec :D
127385736914812928,2011-10-21 14:08:21,@1ovomaltine que bom que tu gostou da palestra carla :D hahahhaa
127385618639626240,2011-10-21 14:07:52,RT @1ovomaltine: Se vcs acham que só pq são da ufrgs são mais inteligente que nós::::::: VCS ESTÃO CERTOS
127385611702247424,2011-10-21 14:07:51,RT @1ovomaltine: Acho que essa é a primeira palestra legal que assisto o/
127384927787421696,2011-10-21 14:05:08,@Mi_sol_si teu nome do twitter agora é um mi menor :o
